CJM_L1,CJM_L2,CJM_L3,CJM_L3코드,관련_L4(근거),SBF_업무ID,SBF_1Depth,SBF_2Depth,SBF_3Depth(업무명),BSS_화면수,BSS_대표화면(최대5),신뢰도,매칭근거,검수상태(승인/수정/반려),검수메모
탐색,개인화 추천,맞춤 혜택/딜 추천,expl_prsnl_deal,T deal 맞춤 상품 추천,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,하,용어일치: 상품 / 단계축 일치 / L4 [T deal 맞춤 상품 추천] 기준,,
탐색,개인화 추천,맞춤 혜택/딜 추천,expl_prsnl_deal,T deal 맞춤 상품 추천,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,하,용어일치: 상품 / 단계축 일치 / L4 [T deal 맞춤 상품 추천] 기준,,
탐색,개인화 추천,맞춤 혜택/딜 추천,expl_prsnl_deal,T deal 맞춤 상품 추천,B1012,상담&채널,판매상담&채널,고객 상품 제안,0,,하,용어일치: 상품 / 단계축 일치 / L4 [T deal 맞춤 상품 추천] 기준,,
탐색,개인화 추천,맞춤 혜택/딜 추천,expl_prsnl_deal,T deal 맞춤 상품 추천,BA077,상품,상품/마케팅 프로그램 운영,공유/선물/쿠폰 생성/차감 정책 설정,0,,하,용어일치: 상품 / 동의어: 쿠폰 / 단계축 일치 / L4 [T deal 맞춤 상품 추천] 기준,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,BC157,고객 여정,청구,청구서 발송(IT),9,ZINVSPRT10010 청구서발행제외관리 | ZINVSPRT20210 LMS청구번호별 발송이력관리 | ZINVSPRT00101 청구서동봉목록 | ZINVSPRT00110 RCS청구서발송결과조회 | ZINVSPRT00100 청구서발송결과조회,하,동의어: 청구·청구서 / 단계축 일치,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,B3042,3.계약·개통,선물하기,이동전화(후불요금제) 선물하기,0,,하,용어일치: 요금·요금제 / 단계축 불일치,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,B5070,5.이용·변경,계약변경(기업공통),기업 요금제변경,0,,하,용어일치: 요금·요금제 / 단계축 불일치,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,B7044,7.청구·수납,청구,실시간요금조회,34,ZINVSHOT82000 LTE Cat.M1 선납잔액 조회 | ZINVSHOTS0010 미래요금조회 | ZINVSHOT01020 당월사용요금조회 | ZINVSVEW01093 태블릿 약정예상위약금조회 | ZINVSHOT01050 해지청구상세조회,하,용어일치: 요금 / 동의어: 요금조회·청구 / 단계축 불일치,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,BB135,채널,고객 경험 설계,AI 기반 탐색·추천 경험 설계,0,,하,용어일치: 추천 / 단계축 일치,,
탐색,개인화 추천,요금제 추천,expl_plan_theme,,BB142,채널,고객 경험 설계,요금 조회 및 납부 기능 설계,0,,하,용어일치: 요금 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 상품·탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 상품·탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 상품·탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 상품·탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,BC130,고객 여정,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 상품·탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 상품 탐색,expl_roam_prod,,BC152,고객 여정,마케팅 프로그램,상품/마케팅프로그램 이력조회(IT),3,ZEQPSCIR00080 단말기 변경이력 조회 | ZEQPSCIR90600 공통인쇄화면 | ZEQPSCIR00082 단말기 변경이력 관리,중,용어일치: 상품 / 동의어: 조회 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,,BC130,고객 여정,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,로밍 서비스 탐색,로밍 센터 안내,expl_roam_center,T로밍 카드/쿠폰 조회,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,하,단계축 일치 / L4 [T로밍 카드/쿠폰 조회] 기준,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십·혜택 / 단계축 일치,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색·혜택 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,T월드 혜택/할인,expl_mbr_tw,,B5051,상품,상품/마케팅 프로그램 운영,멤버십 불편법 고객 등록/해지,1,ZMBRSM0100060 멤버십불편법고객관리,중,용어일치: 멤버십 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십·혜택 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색·혜택 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,등급/이용 안내,expl_mbr_grade,,B5051,상품,상품/마케팅 프로그램 운영,멤버십 불편법 고객 등록/해지,1,ZMBRSM0100060 멤버십불편법고객관리,중,용어일치: 멤버십 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램·혜택 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,B5051,상품,상품/마케팅 프로그램 운영,멤버십 불편법 고객 등록/해지,1,ZMBRSM0100060 멤버십불편법고객관리,상,용어일치: 멤버십·프로그램 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,BA077,상품,상품/마케팅 프로그램 운영,공유/선물/쿠폰 생성/차감 정책 설정,0,,중,용어일치: 프로그램 / 동의어: 쿠폰 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십·혜택 / 단계축 일치,,
탐색,멤버십/혜택 탐색,미션 프로그램 탐색,expl_mbr_mission,,BC152,고객 여정,마케팅 프로그램,상품/마케팅프로그램 이력조회(IT),3,ZEQPSCIR00080 단말기 변경이력 조회 | ZEQPSCIR90600 공통인쇄화면 | ZEQPSCIR00082 단말기 변경이력 관리,중,용어일치: 프로그램 / 동의어: 조회 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십·혜택 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색·혜택 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 브랜드 탐색,expl_mbr_brand,,B5051,상품,상품/마케팅 프로그램 운영,멤버십 불편법 고객 등록/해지,1,ZMBRSM0100060 멤버십불편법고객관리,중,용어일치: 멤버십 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램·혜택 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램 / 동의어: 찾기 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,B5051,상품,상품/마케팅 프로그램 운영,멤버십 불편법 고객 등록/해지,1,ZMBRSM0100060 멤버십불편법고객관리,상,용어일치: 멤버십·프로그램 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,BA077,상품,상품/마케팅 프로그램 운영,공유/선물/쿠폰 생성/차감 정책 설정,0,,중,용어일치: 프로그램 / 동의어: 쿠폰 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,BB136,채널,고객 경험 설계,이벤트 및 멤버십 혜택 관리 체계 기획,0,,중,용어일치: 멤버십·혜택 / 단계축 일치,,
탐색,멤버십/혜택 탐색,혜택 프로그램 탐색,expl_mbr_benefit,,BC152,고객 여정,마케팅 프로그램,상품/마케팅프로그램 이력조회(IT),3,ZEQPSCIR00080 단말기 변경이력 조회 | ZEQPSCIR90600 공통인쇄화면 | ZEQPSCIR00082 단말기 변경이력 관리,중,용어일치: 프로그램 / 동의어: 조회 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,상,용어일치: 탐색·프로그램 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,BA300,상품,상품/마케팅 프로그램 운영,예약판매 단말 관리,0,,상,용어일치: 단말·프로그램 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,BA260,상품,디바이스관리,단말기 코드 관리,63,ZEQPSCIR00085 CEIR결과조회 | ZEQPSESN00210 IMEI TAC 매핑기준관리 | ZEQPSESN00200 IMEI TAC 정보 관리 | ZEQPSESN00150 OMD 단말등록 | ZEQPSESN00141 타사 단말기 이용 신청 내역 조회,중,용어일치: 단말 / 동의어: 단말기·디바이스 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,BA094,상품,디바이스관리,중고단말기 관리,4,ZPSCSINC92421 중고단말기등록해제요청유형 상세 | ZPSCSINC92430 대리점별중고단말기해제요청/승인 | ZPSCSINC92420 중고단말기등록해제요청 | ZPSCSINCS0120 중고단말기상세관리,중,용어일치: 단말 / 동의어: 단말기·디바이스 / 단계축 일치,,
탐색,부가서비스 탐색,단말 보험/보상 프로그램,expl_add_insure,,BA096,상품,디바이스관리,타사 단말기 관리,0,,중,용어일치: 단말 / 동의어: 단말기·디바이스 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,B1003,1.탐색,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,B1009,1.탐색,상품/마케팅프로그램 탐색,전시 상품/마케팅프로그램 조회/찾기,0,,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,BC129,고객 여정,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램(혜택) 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,BC130,고객 여정,상품/마케팅프로그램 탐색,EPC 상품 조회/찾기(IT),7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
탐색,부가서비스 탐색,부가서비스 리스트/상세,expl_add_list,,BB135,채널,고객 경험 설계,AI 기반 탐색·추천 경험 설계,0,,하,용어일치: 탐색 / 단계축 일치,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,,BC138,고객 여정,계약·개통,사전예약신청내역조회(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),상,용어일치: 사전예약·예약 / 단계축 일치,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,,BC139,고객 여정,계약·개통,사전예약신청/취소(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),상,용어일치: 사전예약·예약 / 단계축 일치,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,,BC140,고객 여정,계약·개통,사전예약접수(IT),8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),상,용어일치: 사전예약·예약 / 단계축 일치,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,사전예약 접수 (온/오프라인 모두),BA125,채널,대리점 운영,매장정보관리,9,ZPSMSPRF10110 매장리스트 | ZPSMSPRF10120 매장상세정보 | ZPSMSPRF70410 유통망 주소 좌표 설정 | ZPSMSPRF10130 본직영점교체 | ZPSMSPRF10030 파트너접촉이력,하,단계축 일치 / L4 [사전예약 접수 (온/오프라인 모두)] 기준,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,사전예약 접수 (온/오프라인 모두),BA121,채널,대리점 평가 관리,매장평가실적관리,3,ZPSMSPRF90950 소매매장별통계 | ZPSMSPRF90970 T매장인증제 항목별 실적 조회 | ZPSMSPRF90901 프로파일조직도리스트(T-SHOP),하,단계축 일치 / L4 [사전예약 접수 (온/오프라인 모두)] 기준,,
탐색,사전예약 신청,사전예약 신청,ord_resv_apply,,B3025,3.계약·개통,계약·개통,사전예약신청/취소,8,ZORDSS0100051 이동전화가입예약리스트 | ZORDSS0100055 다회선이동전화가입예약 | ZORDSS0100056 예약판매 체크리스트 관리 | ZORDSS0100600 간편예약 등록(P) | ZORDSS0100601 개인고객별 간편예약 현행화(P),하,용어일치: 사전예약·예약 / 단계축 불일치,,
탐색,상담을 통한 탐색,고객센터 상담을 통한 탐색,expl_consult_call,요금제 및 상품 상담,B1012,상담&채널,판매상담&채널,고객 상품 제안,0,,중,용어일치: 상담·상품 / 단계축 일치 / L4 [요금제 및 상품 상담] 기준,,
탐색,상담을 통한 탐색,고객센터 상담을 통한 탐색,expl_consult_call,,BB108,채널,상담&채널 운영 기획,보이는 ARS 관리,0,,중,용어일치: 상담 / 동의어: ars / 단계축 일치,,
탐색,상담을 통한 탐색,고객센터 상담을 통한 탐색,expl_consult_call,,B1002,1.탐색,상품/마케팅프로그램 탐색,EPC 마케팅 프로그램 조회/찾기,7,ZPRDSCOM03061 매뉴얼 상세비교 | ZPRDSCOMS6011 Tworld 입점내역 상세 | ZPRDSCOMS6012 모바일 Tworld 입점내역 상세 | ZPRDSCOMS6014 M고객센터 입점상세 | ZPRDSCOM30010 상품매뉴얼,중,용어일치: 탐색 / 동의어: 찾기 / 단계축 일치,,
